"CTRIBUCODI","CTRIBUSIGL","CTPMERCODI","ETPMERDESC","CATIVICODI","EATIVIDESC","CTBATVVALO","CTBATVSITU"
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5130700,TRANSPORTE ESPACIAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9001904,PRODUCAO DE ESPETACULOS CIRCENSES DE MARIONETES E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9001905,PRODUCAO DE ESPETACULOS DE RODEIOS VAQUEJADAS E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9329801,DISCOTECAS DANCETERIAS SALOES DE DANCA E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9001999,ARTES CENICAS ESPETACULOS E ATIVIDADES COMPLEMENTARES NAO ESPECIF ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6391700,AGENCIAS DE NOTICIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9101500,ATIVIDADES DE BIBLIOTECAS E ARQUIVOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9102301,ATIVIDADES DE MUSEUS E DE EXPLOR DE LUGARES E PREDIOS HISTOR E ATRACOES SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9102302,RESTAURACAO E CONSERVACAO DE LUGARES E PREDIOS HISTORICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9103100,ATIV DE JARD BOTANIC ZOOLOG PARQ NACIONAIS RESERV ECOLOG E AREAS DE PROT AMBIENT,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9312300,CLUBES SOCIAIS ESPORTIVOS E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9319101,PRODUCAO E PROMOCAO DE EVENTOS ESPORTIVOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9311500,GESTAO DE INSTALACOES DE ESPORTES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8591100,ENSINO DE ESPORTES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9313100,ATIVIDADES DE CONDICIONAMENTO FISICO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9200302,EXPLORACAO DE APOSTAS EM CORRIDAS DE CAVALOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9319199,OUTRAS ATIVIDADES ESPORTIVAS NAO ESPECIFICADAS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9200301,CASAS DE BINGO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8299706,CASAS LOTERICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9200399,EXPLORACAO DE JOGOS DE AZAR E APOSTAS NAO ESPECIFICADOS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9329802,EXPLORACAO DE BOLICHES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8012900,ATIVIDADES DE TRANSPORTE DE VALORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8121400,LIMPEZA EM PREDIOS E EM DOMICILIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8122200,IMUNIZACAO E CONTROLE DE PRAGAS URBANAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7420001,ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS EXCETO AEREA E SUBMARINA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7420003,LABORATORIOS FOTOGRAFICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7420002,ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS AEREAS E SUBMARINAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8292000,ENVASAMENTO E EMPACOTAMENTO SOB CONTRATO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7490101,SERVICOS DE TRADUCAO INTERPRETACAO E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8219901,FOTOCOPIAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3312103,MANUTEN E REP DE APAR ELETROMEDICOS E ELETROTERAPEUTICOS E EQUIP DE IRRADIACAO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3317101,MANUTENCAO E REPARACAO DE EMBARCACOES E ESTRUTURAS FLUTUANTES,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3329599,INSTALACAO DE OUTROS EQUIPAMENTOS NAO ESPECIFICADOS ANTERIORMENTE,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3512300,TRANSMISSAO DE ENERGIA ELETRICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6204000,CONSULTORIA EM TECNOLOGIA DA INFORMACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6311900,TRATAMENTO DE DADOS PROVEDORES DE SERV DE APLIC E SERV DE HOSPED NA INTERNET,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9511800,REPARACAO E MANUTENCAO DE COMPUTADORES E DE EQUIPAMENTOS PERIFERICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6209100,SUPORTE TECNICO MANUTENCAO E OUTROS SERVICOS EM TECNOLOGIA DA INFORMACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7210000,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIENCIAS FISICAS E NATURAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7220700,PESQUISA E DESENVOLVIMENTO EXPERIMENTAL EM CIENCIAS SOCIAIS E HUMANAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6911701,SERVICOS ADVOCATICIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,3702900,ATIVIDADES RELACIONADAS A ESGOTO EXCETO A GESTAO DE REDES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9411100,ATIVIDADES DE ORGANIZACOES ASSOCIATIVAS PATRONAIS E EMPRESARIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9420100,ATIVIDADES DE ORGANIZACOES SINDICAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3514000,DISTRIBUICAO DE ENERGIA ELETRICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2542000,FABRICACAO DE ARTIGOS DE SERRALHERIA EXCETO ESQUADRIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4311801,DEMOLICAO DE EDIFICIOS E OUTRAS ESTRUTURAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4311802,PREPARACAO DE CANTEIRO E LIMPEZA DE TERRENO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4391600,OBRAS DE FUNDACOES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4312600,PERFURACOES E SONDAGENS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4211102,PINTURA PARA SINALIZACAO EM PISTAS RODOVIARIAS E AEROPORTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4212000,CONSTRUCAO DE OBRASDEARTE ESPECIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4292801,MONTAGEM DE ESTRUTURAS METALICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4399102,MONTAGEM E DESMONTAGEM DE ANDAIMES E OUTRAS ESTRUTURAS TEMPORARIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4291000,OBRAS PORTUARIAS MARITIMAS E FLUVIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4222702,OBRAS DE IRRIGACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4222701,CONST DE REDES DE ABAST DE AGUA COL DE ESGOT E CONST CORREL EXC OBRAS DE IRRIGA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4223500,CONSTRUCAO DE REDES DE TRANSPORTES POR DUTOS EXCETO PARA AGUA E ESGOTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4399105,PERFURACAO E CONSTRUCAO DE POCOS DE AGUA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4299599,OUTRAS OBRAS DE ENGENHARIA CIVIL NAO ESPECIFICADAS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2391503,APARELHAMENTO DE PLACAS E EXEC DE TRAB EM MARM GRANITO ARDOSIA E OUT PEDRAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,2722802,RECONDICIONAMENTO DE BATERIAS E ACUMULADORES PARA VEICULOS AUTOMOTORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1531902,ACABAMENTO DE CALCADOS DE COURO SOB CONTRATO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3520402,DISTRIBUICAO DE COMBUSTIVEIS GASOSOS POR REDES URBANAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8130300,ATIVIDADES PAISAGISTICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161001,SERVICO DE PULVERIZACAO E CONTROLE DE PRAGAS AGRICOLAS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3701100,GESTAO DE REDES DE ESGOTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,161003,SERVICO DE PREPARACAO DE TERRENO CULTIVO E COLHEITA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,163600,ATIVIDADES DE POSCOLHEITA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162801,SERVICO DE INSEMINACAO ARTIFICIAL EM ANIMAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162802,SERVICO DE TOSQUIAMENTO DE OVINOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,162803,SERVICO DE MANEJO DE ANIMAIS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3821100,TRATAMENTO E DISPOSICAO DE RESIDUOS NAOPERIGOSOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,170900,CACA E SERVICOS RELACIONADOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3822000,TRATAMENTO E DISPOSICAO DE RESIDUOS PERIGOSOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3900500,DESCONTAMINACAO E OUTROS SERVICOS DE GESTAO DE RESIDUOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1340501,ESTAMPARIA E TEXTURIZACAO EM FIOS TECIDOS ARTEFATOS TEXTEIS E PECAS DO VESTUARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1340502,ALVEJAMENTO TINGIMENTO E TORCAO EM FIOS TECIDOS ARTEF TEXT E PECAS DO VESTUARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,1340599,OUTROS SERVICOS DE ACABAMENTO EM FIOS TECIDOS ARTEF TEXT E PECAS DO VESTUARIO,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4120400,CONSTRUCAO DE EDIFICIOS,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4211101,CONSTRUCAO DE RODOVIAS E FERROVIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4911600,TRANSPORTE FERROVIARIO DE CARGA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5240199,ATIVIDADES AUXIL DOS TRANSP AEREOS EXC OPER DOS AEROP E CAMPOS DE ATERRISSAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7911200,AGENCIAS DE VIAGENS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5250802,ATIVIDADES DE DESPACHANTES ADUANEIROS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5250801,COMISSARIA DE DESPACHOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5250803,AGENCIAMENTO DE CARGAS EXCETO PARA O TRANSPORTE MARITIMO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5232000,ATIVIDADES DE AGENCIAMENTO MARITIMO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5310501,ATIVIDADES DO CORREIO NACIONAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5310502,ATIVIDADES DEFRANQUEADAS  DO CORREIO NACIONAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4211102,PINTURA PARA SINALIZACAO EM PISTAS RODOVIARIAS E AEROPORTOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6421200,BANCOS COMERCIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6422100,BANCOS MULTIPLOS COM CARTEIRA COMERCIAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6423900,CAIXAS ECONOMICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6424701,BANCOS COOPERATIVOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8630599,ATIVIDADES DE ATENCAO AMBULATORIAL NAO ESPECIFICADAS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6424704,COOPERATIVAS DE CREDITO RURAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6431000,BANCOS MULTIPLOS SEM CARTEIRA COMERCIAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6432800,BANCOS DE INVESTIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6433600,BANCOS DE DESENVOLVIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8220200,ATIVIDADES DE TELEATENDIMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8299704,LEILOEIROS INDEPENDENTES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8211300,SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7410202,DESIGN DE INTERIORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8230001,SERVICOS DE ORGANIZACAO DE FEIRAS CONGRESSOS EXPOSICOES E FESTAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8291100,ATIVIDADES DE COBRANCA E INFORMACOES CADASTRAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7490102,ESCAFANDRIA E MERGULHO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8299799,OUTRAS ATIVIDADES DE SERVICOS PREST PRINCIPALMENTE AS EMPRESAS N ESP ANTERIORM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8412400,REGULACAO DAS ATIVIDADES DE SAUDE EDUCACAO SERVICOS CULTURAIS E OUT SERV SOCIAIS,,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,1032501,FABRICACAO DE CONSERVAS DE PALMITO,511.60,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,4212000,CONSTRUCAO DE OBRASDEARTE ESPECIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8421300,RELACOES EXTERIORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9329804,EXPLORACAO DE JOGOS ELETRONICOS RECREATIVOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9321200,PARQUES DE DIVERSAO E PARQUES TEMATICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9329803,EXPLORACAO DE JOGOS DE SINUCA BILHAR E SIMILARES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9329899,OUTRAS ATIVIDADES DE RECREACAO E LAZER NAO ESPECIFICADAS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9601701,LAVANDERIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9601703,TOALHEIROS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9602501,CABELEIREIROS MANICURE E PEDICURE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9602502,ATIVIDADES DE ESTETICA E OUTROS SERVICOS DE CUIDADOS COM A BELEZA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603301,GESTAO E MANUTENCAO DE CEMITERIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603302,SERVICOS DE CREMACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603303,SERVICOS DE SEPULTAMENTO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603304,SERVICOS DE FUNERARIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9603399,ATIVIDADES FUNERARIAS E SERVICOS RELACIONADOS NAO ESPECIFICADOS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9609202,AGENCIAS MATRIMONIAIS,,A
5,TVS,7,CPOMPRESTADOR FORA DO MUNICIPIO,2093200,FABRICACAO DE ADITIVOS DE USO INDUSTRIAL,128.01,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9609299,OUTRAS ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9700500,SERVICOS DOMESTICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9900800,ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUICOES EXTRATERRITORIAIS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4313400,OBRAS DE TERRAPLENAGEM,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4512901,REPRESENTANTES COMERCIAIS E AGENTES DO COMERCIO DE VEICULOS AUTOMOTORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4520001,SERVICOS DE MANUTENCAO E REPARACAO MECANICA DE VEICULOS AUTOMOTORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4520005,SERVICOS DE LAVAGEM LUBRIFICACAO E POLIMENTO DE VEICULOS AUTOMOTORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4520006,SERVICOS DE BORRACHARIA PARA VEICULOS AUTOMOTORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4520007,SERVICOS DE INSTALACAO MANUTENCAO E REPARACAO DE ACESSOR P VEIC AUTOMOTORES,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,5229002,SERVICOS DE REBOQUE DE VEICULOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4530706,REPRESENT COM E AGENTES DO COM DE PECAS E ACESS NOVOS E USAD P VEIC AUTOMOTOR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9002702,RESTAURACAO DE OBRAS DE ARTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9003500,GESTAO DE ESPACOS PARA ARTES CENICAS ESPETACULOS E OUTRAS ATIVIDADES ARTISTICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7990200,SERVICOS DE RESERVAS E OUTROS SERVICOS DE TURISMO N ESPECIFICAD ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6912500,CARTORIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6911702,ATIVIDADES AUXILIARES DA JUSTICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6920601,ATIVIDADES DE CONTABILIDADE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,6920602,ATIVIDADES DE CONSULTORIA E AUDITORIA CONTABIL E TRIBUTARIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7320300,PESQUISAS DE MERCADO E DE OPINIAO PUBLICA,,A
2,ISS HOM,1,AUTONOMO NIVEL UNIVERSITARIO,8650005,ATIVIDADES DE TERAPIA OCUPACIONAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7490103,SERVICOS DE AGRONOMIA E DE CONSULTORIA AS ATIVIDADES AGRICOLAS E PECUARIAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7020400,ATIVIDADES DE CONSULTORIA EM GESTAO EMPRESARIAL EXC CONSULT TECNICA ESPECIFICA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7111100,SERVICOS DE ARQUITETURA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7112000,SERVICOS DE ENGENHARIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7119701,SERVICOS DE CARTOGRAFIA TOPOGRAFIA E GEODESIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7119702,ATIVIDADES DE ESTUDOS GEOLOGICOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7119703,SERVICOS DE DESENHO TECNICO RELACIONADOS A ARQUITETURA E ENGENHARIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7119799,ATIVIDADES TECNICAS RELACIONADAS A ENGENHARIA E ARQUITETURA N ESP ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7120100,TESTES E ANALISES TECNICAS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7311400,AGENCIAS DE PUBLICIDADE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7312200,AGENCIAMENTO DE ESPACOS PARA PUBLICIDADE EXCETO EM VEICULOS DE COMUNICACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7319099,OUTRAS ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7810800,SELECAO E AGENCIAMENTO DE MAODEOBRA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,7820500,LOCACAO DE MAODEOBRA TEMPORARIA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8030700,ATIVIDADES DE INVESTIGACAO PARTICULAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8011101,ATIVIDADES DE VIGILANCIA E SEGURANCA PRIVADA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,8011102,SERVICOS DE ADESTRAMENTO DE CAES DE GUARDA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,9001906,ATIVIDADES DE SONORIZACAO E DE ILUMINACAO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4912402,TRANSPORTE FERROVIARIO DE PASSAGEIROS MUNICIPAL E EM REGIAO METROPOLITANA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4912403,TRANSPORTE METROVIARIO,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4921301,TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS COM ITINERARIO FIXO MUNICIPAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4921302,TRANSP RODOV COLET DE PASSAG C ITINER FIXO INTERMUNIC EM REGIAO METROPOLITANA,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4922101,TRANSP RODOV COLET DE PASSAG COM ITINER FIXO INTERMUNIC EXC EM REG METROPOLITAN,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4922102,TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS COM ITINERARIO FIXO INTERESTADUAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4922103,TRANSPORTE RODOVIARIO COLETIVO DE PASSAGEIROS COM ITINERARIO FIXO INTERNACIONAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4923001,SERVICO DE TAXI,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4929901,TRANSPORTE RODOV COLETIVO DE PASSAGEIROS SOB REGIME DE FRETAMENTO MUNICIPAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3315500,MANUTENCAO E REPARACAO DE VEICULOS FERROVIARIOS,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4929903,ORGANIZACAO DE EXCURSOES EM VEICULOS RODOVIARIOS PROPRIOS MUNICIPAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4929904,ORGANIZACAO DE EXCURSOES EM VEIC RODOV PROPR INTERMUN INTEREST E INTERNACIONAL,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4924800,TRANSPORTE ESCOLAR,,A
2,ISS HOM,7,CPOMPRESTADOR FORA DO MUNICIPIO,4930201,TRANSPORTE RODOVIARIO DE CARGA EXCETO PROD PERIGOSOS E MUDANCAS MUNICIPAL,,A
12,ISS MEI,1,AUTONOMO NIVEL UNIVERSITARIO,3316301,MANUTENCAO E REPARACAO DE AERONAVES EXCETO A MANUTENCAO NA PISTA,,A
